Objective_WastelandMakeFriend	在废土上交一个朋友
QuestLoc_HumansLikeUs_QuestName	和我们一样的人类
QuestLoc_S2_QL2_Q3_Req_Question6_Choice1	给你。
QuestLoc_APaleImitation_QuestObjective_1	和监督者对峙。
Speech_LivingQuarter_PickupLines_42	警报！我们的避难所里有个贼！偷走了我的心。嘿嘿。
QuestLoc_LittleRedRadiumHood_QuestLongDescription	我们派一个居民把食物带给一只温顺的尸鬼名叫“奶奶”。但我们好久没听到她的消息了。赶紧派遣一个小组去调查吧！
Speech_LivingQuarter_Dialogue_NPC2_6	你又瞎想了。不过话说回来，也许还真是蒸汽的缘故。
QuestLoc_GameShowGauntletB_Conversation_1_Team_1	特拉维斯迈尔斯。
Stats_Deathclaw_Attacks_Stopped	终止死爪攻击
QuestLoc_S2_QL3_Q3_Insider_Question3_Choice1	所以，没有垫圈就没有抑制器……就有更多失控的机器人。糟透了！
Weapon_Description_MountainMomma	这款散弹枪一定能带你回家。
Weapon_Name_PlasmaPistol_Rusty	生锈的等离子手枪
QuestLoc_S2_QL3_Q2_Handy_Question2_Choice2	听起来挺友好。把它拆了。
QuestLoc_BigTrouble_QuestName	大麻烦
QuestLoc_MissionofMercy_Conversation_1_NPCStart_2	别担心。他们，呃，在避难所科技总部那里，非常安全。
QuestLoc_DivideandConquer_Conversation_1_Team_2	只有2里非常大的值。
QuestLoc_RaidingParty_QuestName	掠夺者派对
Speech_Generic_Dweller22	嗯……也许咱们该一起给避难所刷个别的颜色。
QuestLoc_GroomforDoubt_Conversation_1_NPCStart_1	嘿，美女……
QuestLoc_WastelandDoctoring_QuestObjective_1	与定居点的负责人交谈。
QuestLoc_GoingToTown_2_Question2_Answer3	别这么无情！
QuestLoc_InAnotherVault_QuestShortDescription	在899号避难所寻找比格斯比。
QuestLoc_OnlyHuman_Conversation01_NPC01	嗨，人类！我好久没见同类了。
QuestLoc_12PointBuck_QuestLongDescription	我曾经穿着睡衣射杀了一只死爪。至于它是怎么钻进我睡衣里的，我永远也不会知道。
QuestLoc_JustDeserts_Conversation_4_NPCStart_1	看上去这是最后的内容……
QuestLoc_TimetoWakeUp_Conversation_1_Team_2	一定有个开关能把它关上。你们有检查过它的后面吗？
Speech_Quest_Loot_Dweller_22	那堆……又多了一个！
Weapon_Description_50CalMachineGun_Enhanced	完美的经典武器，安装了新零件。
QuestLoc_RunnersinScoringPosition_QuestLongDescription	蔻驰在莱克维尔图书馆的墙上喷了一条嘲讽的留言！我们快追上了！该去789号避难所的废墟搜一搜了。
PreTutorial_Start	太棒了！您创建了一个新的避难所。您的工作就是让您的居民活着而且幸福。祝您好运！
QuestLoc_GameShowGauntletG_Conversation_4_Team_1	亚当之子。
Weapon_Description_PipePistol_LittleBrother	就像这个名字所暗示的，比起危险，它更令人讨厌。
Tutorial_Tip_57	所有SPECIAL属性都有助于居民在废土上战斗。
SnipSnipDialog_Wasteland_48	不。不！走开，狗狗！走开！我不是消防栓！我是巧手先生……啊！不！坏狗！
Encounter_Message_Repeatable_JunkLocation1	一家用木板封死的便利店。
QuestLoc_DibsattheRedRocket_QuestShortDescription	搜寻红火箭寻找有用的垃圾。
Help_Page19_Title	资源
QuestLoc_HumanBeanJuice_QuestName	人肉豆汁
QuestLoc_ThePathofPaulaPlumbkin_QuestName	宝拉·普朗布金的足迹
QuestLoc_S2_QL3_SecuritronsUncapped_1_QuestObjective1	找到保安机器人的头目。
QuestLoc_FriendlySettlement_Conversation_2A_Team_1	武器对我们来说总是有用的。
Outfit_Name_MetalArmor	金属盔甲
QuestLoc_RadiationLeak_Conversation_1_NPCStart_3	谢谢你们救了我们。我们该怎么报答你们呢？
Speech_LivingQuarter_Dialogue_NPC1_5	家，甜蜜的家。
QuestLoc_CrimeSceneInvestigation_Conversation_2_NPCStart_1	就像苍蝇飞到尸体上一样，每个人都来看看“死亡”留下的痕迹。
QuestLoc_ManonFirst_QuestLongDescription	废土的某个地方有一件棒球衫，它是棒球界的传奇运动员罗基·杰宾森的。让我们找到它！
Help_Page13_MainText	有许多方式可以赚取瓶盖。
- 在废土和任务中找到
- 完成目标
- 居民升级
- 贩卖物品
- 每个午餐盒里都有一定数量的瓶盖
- 一些幸运的居民在收集资源时偶尔能获得瓶盖

一些动作需要花费瓶盖。
- 建造房间和电梯
- 摧毁岩石
- 升级房间
- 复活居民
- 打造武器、装备和主题
- 个性化居民
Speech_Quest_Generic_Dweller_Conversation_29_Response_1	哦，你懂的。玩得开心，住得安全，安居乐业。
Speech_Quest_Generic_Dweller_69	这个避难所真的需要一个按摩师。我的肩膀太僵硬了。
QuestLoc_FriendlySettlement_Conversation_2D_Team_2	有装备吗？
Encounter_Message_Creature12	一只火兵蚁。
Speech_Conversation_NPC2_Topic31_Response3	混着呗，跟个惯犯似的。
Title_SeasonPass_Premium	高级通行证
Room_LivingQuarter_3	营房
VictorDialog_Generic_06	有什么老维克能帮上忙的？
Tutorial_Tip_23	居民在废土上存活的时间越长，找到的装备也越好。
Tutorial_Tip_68	任务里的某些敌人会很强大，并产生特殊攻击，试着先除掉他们！
QuestLoc_OBrother_Answer04_NPC01	呼，谢了。嘿，如果你需要什么，跟我讲。
Message_TutorialPopup_01_Body	如果您的资源不足，屏幕顶端的资源条会变红。

当电力不足时，房间将开始停止工作。
当食物不足时，居民的生命值将开始降低。
当水资源不足时，居民将开始受到辐射伤害。

所需资源的刻度线会在资源条上显示，表明了现在的资源需求。
QuestLoc_HeatoftheKnight_QuestLongDescription	需要让钢铁兄弟会相信我们的避难所值得成为一个哨所！是时候去支援罗伯科办公大楼里的那支士兵小队了。
QuestLoc_GameShowGauntletA_Conversation_2_Team_1	战舰。
Weapon_Description_Magnum_ArmorPiercing	想要将穿金属装甲的雇佣兵爆到300码那么远吗？试试看。
QuestLoc_TheBansheesKeen_Conversation_2_NPCStart_1	你们！现在让噪音停止！
Objective_BarberShop_Plural	个性化{0}位居民
QuestLoc_OBrother_Answer03_NPC02	只有一个出口，我可不想和那东西打架。祝你好运。
LunchBox_Content_Card3	净水 (18.2%)
食物 (18.2%)
能量 (18.2%)
量子核子可乐 (9.0%) 
治疗针 (18.2%)
消辐宁 (18.2%)
Speech_LivingQuarter_Dialogue_NPC1_13	我希望我们这里能有些植物。
Message_Tutorial_56_Xbox	按下来分配{居民}到{任务}小队。
Rating_NextEvaluation	下一次评级
Weapon_Name_50CalMachineGun_Hardened	加固的.50机枪
QuestLoc_TheToweringIlForno_Conversation_2_NPCEnd_2	我们不想让他失望，对吗？
QuestLoc_SpyonRaiders_Conversation_2E_NPCStart_3	我还是觉得这个比我们现在的名字要好。
QuestLoc_RubarbsReckoning_Conversation_1_NPCStart_2	我从没想过伤害任何人！
QuestLoc_VaultTecExperimentReviewE_Conversation_3_NPCStart_4	你们可以自己选择一个奖励。
Speech_FlavorText_LQ_01	我觉得我应该休息下。
QuestLoc_OperationSandman_Conversation_3_NPCEnd_2	谢天谢地。我对棉花糖过敏。
QuestLoc_FollowingHisFirstSteps_QuestObjective_1	搜寻办公楼找线索。
Speech_Quest_Generic_Dweller_Conversation_21	我有时候也会有这种感觉。就像一直被人监视一样……
VictorDialog_Wasteland_46	看来我正往西走。那就接着往前晃呗！
QuestLoc_HalfFullHalfEmpty_QuestObjective_1	和罗伯科老工厂里的人们见个面。
SnipSnipDialog_Wasteland_32	啊，一座断桥，看来我得绕个路了。
QuestLoc_LittleMissWasteland_Conversation_1_Team_3	等这个结束，我会杀了你。
QuestLoc_DeathandDenial_Conversation_7_Team_1	是实业家罗德·墨菲。
QuestLoc_VaultTecExperimentReviewE_Conversation_1_Team_1	红？
Encounter_Progression_JustStartedTier2_7	我想我就往……那边走吧。
QuestLoc_GameShowGauntletJ_Conversation_2_Team_3	电脑。
QuestLoc_LittleMissWasteland_Conversation_6_Team_1	好吧，赢的是更优秀的选手。我能留下这只狗吗？
QuestLoc_PlayBall_Conversation_1_NPCStart_1	不在这里。蔻驰也不在。继续寻找吧！
Message_ThemeChange_NukaColaPlant	你所有已完全合并并升级的核子可乐工厂主题将从{0}更改为{1}。确认吗？
QuestLoc_IntotheOutfield_QuestObjective_1	寻找罗基·杰宾森的棒球衫。
Weapon_Name_GhoulRevolver	尸鬼左轮
Speech_LivingQuarter_PickupLines_19	你让我感觉想要跳舞。
QuestLoc_S2_QL2_Q2_Field_Question1_Answer3	你们不是增援。弟兄们，拿起武器！
Help_Page15_MainText_Xbox	派遣您的居民去废土寻宝。

在外面他们会找到瓶盖，获得经验，并带回各种武器，装备和杂物。他们走得越远，找到的奖励就越好，当然遇到的困难也越大。

- 指派居民前往废土，并为其配备武器，装备，宠物，消辐宁和治疗针。

- 派他们出去探险，但不要忘了时刻查看他们的进度。

- 居民可以随时从废土召回，返程时间只需去程的一半。

- 确保在生命值降到零之前让他们回来！

- 如果他们再装不下任何物品了，居民会自动从废土返回。

- 废土上的居民可能会偶然发现一个特殊地点。按来选择进入该地点或继续探索废土。
QuestLoc_MondayNightBrawl_RaiderLine_3	真是一群小丑！
KeyboardMapping_MoveCameraLeft1	左
RoomUpgrade_Production	生产
Tutorial_Title	小贴士
VictorDialog_WaterPurification_01	罗伯科把我造得百分之百防水，最深能扛到400英尺。当然，我可没打算去试就是了。
QuestLoc_ToySoldiers_QuestLongDescription	一个居民告诉我“麦克森硬汉小队”去了威尔逊原子玩具厂。我下一站就去那里。
QuestLoc_ExtremeOuterference_Conversation01_NPC01	#@@)(&*%$^@)!&*@&$%!^!!&@($*&^!!!
Encounter_Intro_Creature2	侦察到{0}
QuestLoc_TheSecretofREDACTED_RaiderLine_1	弗洛德。
Weapon_Name_CrossLaserPistol	克罗丝的激光手枪
Dweller_Last_Name	姓
Message_Tutorial_ArrivalWidgetClaimDweller	{点击}{领取按钮}来招募您的新居民。
Android_PushNotification_Summary	您的避难所有事情发生！
QuestLoc_CabinFever_Conversation_1_NPCStart_4	嘘，它正朝我们这边过来……
QuestLoc_HoneymoonHorror_Conversation_2_NPCStart_4	我们收到的结婚礼物太廉价了！根本不能想象回去之后会是什么鬼样子。
QuestLoc_TheBansheesKeen_Conversation_2_NPCEnd_3	可以。当然。无论怎么样。加油！
Speech_Conversation_NPC2_Topic30_Response3	不是很想。我们踢足球怎么样？
QuestLoc_WhenPrestonCalls_QuestName	普雷斯顿的呼救
QuestLoc_WondersofNature_QuestObjective_1	寻找霍夫伯格博士。
QuestLoc_TakeMeOuttotheBallGame_QuestName	带我去比赛。
QuestLoc_Homerun_QuestLongDescription	还是没有蔻驰或是棒球衫的影子。但他应该就在附近了！我能感觉到。还是说只是他的狐臭！无论如何，我们去搜搜宝贝爪爪宠物商店吧！
Achievement_Xbox_Name_14	时尚潮人
Bonus_FasterAndCheaperCrafting	-{0}%打造的时间和花费
QuestLoc_S2_QL3_SecuritronsUncapped_1_Question1_Line1_Choice2	我们也不安全！
QuestLoc_PetPeeve_QuestShortDescription	追踪瓶瓶和盖盖的绑匪。
Generic_Theme	主题
QuestLoc_SetEmUpPestilence_QuestLongDescription	停战协议被遗忘，“战争”现在外面猎取鲜血，准备撕裂废土寻找“瘟疫”! 时间拖得越久，无辜的居民就会死得越多，所以让我们装扮成“战争崇拜者”的人，说服“害虫”把“瘟疫”拉进战争。群山里被遗弃的226号避难所，将成为他们末日对决的大竞技场！
Pet_Description_poodle_b	不要误解这个花裤子——它聪明、可爱又坚强。
Speech_Kid4	我想知道废土是什么样的。
QuestLoc_KnockEmDown_QuestLongDescription	“战争”，“瘟疫”和“饥荒”的对决。“战争崇拜者”，“害虫”和“饥饿者”的对决。每个人都到达了226号避难所，准备战斗，但我们不能心存侥幸。让我们踏过这片屠杀现场，确保没有活着的末日骑士！
QuestLoc_MatterstoSettle_Conversation_3_Team_1	现在就离开这里，不然别怪我不客气。
QuestLoc_MatterstoSettle_Conversation_5_NPCStart_4	想知道更多故事，请关注第2部！
QuestLoc_PerfectSpecimens_Answer01_PC09	我认为我们不能信任你们。
QuestLoc_PierIntoFuture_Answer02_PC02	是么？把手放在我能看到的地方。
Speech_Room_SomeoneUnhappy_LivingQuarters	你没有别的地方可以去吗？比如说废土上？
Speech_Quest_Loot_Dweller_52	中头奖了！
Encounter_Random_Message187	辐射探测器都快响疯了。肯定是那些绿色桶……
QuestLoc_BreakingalltheRecords_QuestShortDescription	寻找罗基·杰宾森的棒球衫。
QuestLoc_MaskHysteria_QuestLongDescription	为了把31号避难所的掠夺者吓跑，一位乐于助人的旅行者建议我们去附近的工厂找到扮鬼的服装。
Theme_Name_Vault33_LivingQuarters	33号避难所宿舍
QuestLoc_GroomforDoubt_Conversation_3_NPCStart_2	我想知道你去了哪里。
Objective_SurviveMoleratNoCasualties_Plural	在没有人员伤亡的情况下撑过了{0}次鼹鼠的攻击
QuestLoc_MondayNightBrawl_QuestName	周一打架之夜
QuestLoc_IDontKnowsonThird_Conversation_1_NPCStart_3	背后好像写了什么……
QuestLoc_SpringForwardFallBack_Conversation_2_NPCStart_3	而且，你们明显武器更多。
Speech_Quest_Loot_Dweller_49	更多好东西！
QuestLoc_CrossingPaths_Conversation_1_NPCEnd_4	抱歉你会那么觉得。不过，至少让我对你们的遭遇做点补偿。
QuestLoc_WhosonFirst_QuestObjective_1	寻找罗基·杰宾森的棒球衫。
Login_InvalidUsernameOrPassword	无效的用户名或密码
UnlockRoom_Hydroponic	您的避难所有{0}位居民
QuestLoc_TheBansheesKeen_Conversation_3_NPCEnd_3	好吧，反正我们都完了。
QuestLoc_Astronomical_Conversation3_NPC03	他们无法阻止我们重建家园。
QuestLoc_PierIntoFuture_Conversation02_NPC02	说实话，我可能需要一个向导。我可以跟着你吗？
QuestLoc_SpyonRaiders_Conversation_2B_Team_2	卡-靠！
QuestLoc_PartyCrasher_QuestObjective_1	探索小屋。
QuestLoc_GameShowGauntletD_Conversation_3_Team_3	机器人。
Molerat_Name_Plural	鼹鼠
QuestList_TVShow	33
QuestLoc_SpyonRaiders_Conversation_2C_NPCStart_2	我在废土上烧杀抢掠很久了，但这是我混过的最蠢的一帮人。
Outfit_Description_GamblerSuit_Lucky	对于在扑克锦标赛上一路出老千来说是个完美选择。
QuestLoc_ThirdandGoal_Conversation_2_NPCStart_2	他们很痴迷于战前的一种游戏，叫桌上足球！
MrHandyDialog_Generic_46	厨房需要帮忙吗？我做火焰料理很拿手。
Stats_Food_Collected	收集食物
QuestLoc_VaultTecExperimentReviewF_Conversation_2_NPCEnd_3	是时候好好修理下你们了！
Message_TutorialPopup_21_Body_Part1_PC	拖拽居民到新的房间来探索，或者点击您希望他们前往的地点。
Encounter_Intro_Creature6	看见{0}
QuestLoc_OperationSandman_Conversation_2_Team_3	这很难说。确切讲，配额是什么？
QuestLoc_SpelunKingTraining_QuestObjective_1	探索洞穴。
QuestLoc_TheCaseoftheCapturedCanine_Conversation_1_Team_4	你是怎么做到……这么理智的？
QuestLoc_DrivingtheSnakesOut_Conversation_2_NPCEnd_3	他们这是找打！攻击！
QuestLoc_ManonFirst_QuestName	第一个地点
RecipeLoot_Raiders	掠夺者身上发现了一个配方！
Encounter_Message_Location10	一处貌似废弃的小餐馆。
Speech_SnipSnip_Bark1	这里可没有软糖。
QuestLoc_DeathandDenial_QuestName	死亡和否定
QuestLoc_SynthinaPinch_QuestShortDescription	拯救被绑架的合成人！
QuestLoc_ThymeisMoney_QuestShortDescription	从一伙掠夺者那里偷点香料。
Speech_Quest_Alone_Dweller_16	我算什么，非要学动作片英雄单枪匹马吗？我需要支援！
Help_Page09_BottomText	提示：当房间的等级一致时才能合并。
QuestLoc_TheBansheesKeen_Conversation_3_NPCEnd_1	我们当然可以！这是为了更大的好处，或某事……
Speech_Kid21	不知道外面的天气怎样。
QuestLoc_LittleMissWasteland_Conversation_6_NPCEnd_1	好啊，只要你保证别再参赛了。
SnipSnipDialog_Wasteland_34	我觉得我得了……清洁戒断反应。看来得进哪栋旧房子扫上一小会儿才行。
Facebook_SendGift_Message	这里有一些杂物给你，希望能对你有所帮助。
QuestLoc_BeanballtotheFace_QuestShortDescription	寻找罗基·杰宾森的棒球衫。
QuestLoc_CapsRun_QuestLongDescription	废土上有一大笔瓶盖储备，上面写着你的名字。
QuestLoc_DuoofDestructionGlowingRadscorpions_QuestObjective_2	消灭第二只发光辐射蝎。
Title_Incident	事件：
Weapon_Name_CombatShotgun_Rusty	生锈的战斗霰弹枪
QuestLoc_RoboRampage_Conversation01_NPC01	人类！你们聪明地自投罗网了！迎接快速且痛苦的死亡吧。
MrHandyDialog_Wasteland_25	探测器显示……没错，那是个超级变种人。而且没错，我现在正朝反方向走……
Season1_IntroPopup_Body	在本赛季新实验避难所中考验您作为监督者的实力！实验避难所引入全新玩法和独家奖励。赛季时间有限——千万别错过！
Room_VaultEntrance_3	强化避难所大门
Message_Quest_ReturnToWastelandFromSurpriseQuest	继续探索废土吗？
Encounter_Random_Message163	探险家日志。新条目：超级变种人没有性别。变异之前，有些原本是女性。
PetCarrier_campaign_Main1	宠物已经来到了辐射避难所。
这有一个免费的宠物笼子，您可以从这里开始！
打开它，欢迎一个毛茸茸*的小伙伴加入避难所吧！
Speech_Quest_Loot_Dweller_13	而且今天还不是我的生日……
SeasonPass_Tab_BattlePass	赛季通行证
Encounter_Random_Message214	瓦砾也太多了。我大概是爬不上去的。
Speech_LivingQuarter_Dialogue_NPC2_11	其实，我只是想休息一下，所以……嘘——
Speech_Conversation_NPC2_Topic56_Response3	灵魂燃——烧！！耶！
QuestLoc_TheBansheesKeen_QuestObjective_2	与居民交谈。
QuestLoc_FoodFight_Conversation_1B_Team_4	其实，我是新的地区经理。而你被解雇了！
Speech_Quest_WrongPath_Dweller_7	偏离方向了。
Weapon_Name_HarknessAssaultRifle	哈克尼斯突击步枪
QuestLoc_ASettlerNeedsYourHelp_QuestObjective_1	在肯德尔医院找到普雷斯顿·加维。
Room_ClassRoom_3	学院
QuestLoc_ScienceCooperative_Conversation_1D_Team_3	废土是很危险的，可没时间研究死人。
QuestLoc_ALaborofLove_Conversation_1_NPCStart_3	我们马上会把它改造成一个新的碉堡。
QuestLoc_DeathRevealed_QuestShortDescription	从144号避难所的监督者处了解“死亡”的真相！
QuestLoc_SlashandBurn_QuestName	刀耕火种
Wasteland_Intro01	我想这将是一场很棒的冒险
Weapon_Description_FatMan	一种便携式核弹弹射器。“致命”只是轻描淡写。
Button_Accept	接受
QuestLoc_HittingtheBooks_Conversation_1_NPCEnd_1	不，去问问旧糖果厂的赫伯韦斯特吧。
QuestLoc_GivemeLibertyandorDeath_QuestName	给我自由和/或死亡
QuestLoc_DivideandConquer_Conversation_2_Team_3	来，见识见识我这把无限连发枪吧。
SnipSnipDialog_Wasteland_76	天哪，这里乱得都没有办法清理了，我都快恐慌发作了。
Vaultboy_Message_ObjectiveCompleted	恭喜你！
目标完成
Weapon_Name_PulseRifle_Hardened	加固的脉冲步枪
QuestLoc_GhoulInBlack_Answer02_NPC02	我知道。我现在不太适合见人。回见，友好的陌生人。
QuestLoc_WastelandTheMusical_Conversation_3_NPCEnd_2	♪ 这下你闯祸了，备口棺材！ ♪
♪ 你笑够了，现在去死吧！♪
QuestLoc_GoingToTown_3_Question1	嘿，你是谁？
QuestLoc_ScienceCooperative_Conversation_2B_NPCStart_1	啊，好的，居民们来了。我需要你们帮我解答一个严肃的科学问题。
QuestLoc_LittleMissWasteland_Conversation_2_NPCStart_2	我们会问你几个问题，好确认你脑子还具备高级功能。
Encounter_Random_Message67	如果我在这里迷路可就出大事了。
Tutorial_Tip_28_Xbox	你可以通过点击左摇杆来重命名一个选中的居民。
QuestLoc_GameShowGauntletF_Conversation_2_Team_1	钢铁兄弟会。
MrHandyDialog_Wasteland_16	我的辐射传感器快要爆表了，不过我不在乎。
QuestLoc_DeathclawDeeLite_1_Question1_Answer3	哎呀，那可糟了。至少去检查一下它们的肠子里有没有钥匙。
Encounter_Random_Message78	那是……一个旧核子可乐工厂吗？被摧毁了，真是糟糕。
QuestLoc_FriendlySettlement_Conversation_1A_NPCEnd_1	嗷。太紧张了！也许你该四处溜达一下？
Weapon_Description_MaresLeg	大口径、小体积，震撼来袭！
MrHandyDialog_Wasteland_46	嗯，左还是右？我猜是往……右。
QuestLoc_DiplomaticMission_Conversation_1_Team_3	我们是个讲时尚的避难所。我们想要更多的衣服。
QuestLoc_HaveGunWillTravel_QuestObjective_1	探索450号避难所。
Encounet_Progression_Creature45	英克雷死爪就是被训练来杀戮的——这将是一场你死我活的死战！
Message_TutorialPopup_04_Title	目标
Weapon_Name_LaserPistol	激光手枪
QuestLoc_TheMysteriousDisappearingSpuds_Conversation_1_Team_1	我们不是，但我们听说你们不是唯一受影响的。你们知道有其他的农民也遇到类似情况的吗？
Encounter_Progression_JustStartedTier2_5	能拿多少拿多少，然后就回去。
Status_Wasteland_Returned	等待中
QuestLoc_ShamrocktheCasbah_QuestName	三叶草城堡
LunchBox_ContentTitle	每个午餐盒包括：
QuestLoc_ItsnotEasyBeingGreen_RaiderLine_1	那就是负责人？我不认为我们会从他那里得到很多信息……
Help_Page27_Title	驱逐居民
QuestLoc_SpringtimeforAtom_QuestlineName	原子的春天
QuestLoc_RadroachRoundup_Conversation_2_NPCStart_2	他们称自己为“害虫”，是“瘟疫”的仆人，不停地说：“愿辐射保佑我们”
QuestLoc_WorkingOvertime_QuestShortDescription	调查700号避难所去看看鲁巴布的掠夺者们想干什么。
QuestLoc_GoWest_QuestObjective_1	在旧糖果厂寻找赫伯韦斯特。
Encounter_Victory_Location5	我撬开了保险箱！里面好像有好东西……
QuestLoc_GameShowGauntletG_Conversation_1_Team_3	托马斯杰弗逊。
QuestLoc_GhoulInBlack_QuestShortDescription	看看是什么在墓地里引起骚动。
QuestLoc_SecretWeaponTest_Conversation_1_NPCEnd_3	好吧，那你就有点麻烦了，因为我们都看见你了。
Message_Tutorial_32	{建造}一部{电梯}来连通下一楼层。
QuestLoc_GameShowGauntletD_Conversation_4_NPCEnd_3	真不错！你说的对！你赢了！
Outfit_Description_RiotGear	好用又好看。这就是在废土探索的全部需求。
QuestLoc_KnockEmDown_QuestObjective_2	杀死“饥荒”。
QuestLoc_VaultTecExperimentReviewE_Conversation_3_NPCStart_3	看起来她也站在你们那边嘛！
Speech_Conversation_NPC2_Topic25_Response3	哦，也许可以。我查一下我的排班表，然后和你说。
QuestLoc_OperationSandman_Conversation_3_NPCEnd_3	真是个好主意。我们想成为下一个！
Title_DragHere	拖到这里
QuestLoc_TheYolksonYou_Conversation_2_NPCStart_1	吁！瞬间还以为你是只辐射蝎呢。
Speech_Quest_Generic_Dweller_16	嗷，我的脚好痛。
QuestLoc_WorkingOvertime_Conversation_1_NPCEnd_4	我俩都是！
QuestLoc_S2_QL3_Q3_Insider_Question4_Choice2	我们会关掉你然后修好你。但我们需要找到幕后黑手。
Message_OverseerOfficeNoPower	电力不足，监督者办公室无法运行。请产生更多的电力来让其恢复。
Outfit_Description_PrestonSpecial	为那些有荣誉感的人们准备的，他们经常毫不犹豫出手相助。
QuestLoc_SantasHelpers_Conversation_3_Team_3	瓶盖。冰冷而又坚硬的瓶盖。
Speech_Conversation_NPC2_Topic47_Response1	哇，是的！我完全可以看得出来！看起来还不错！
VictorDialog_Generic_09	你这副样子，像是需要喝杯沙士了。
QuestLoc_RunThreeDogRun_QuestName	跑，三狗，快跑！
Speech_Quest_Loot_Dweller_48	让我们来看看这儿有什么……
QuestLoc_SantasHelpers_Conversation_3_NPCEnd_2	拿去吧！
QuestLoc_DuoofDestructionGlowingOnex2_QuestLongDescription	两只发光种占领了一处旧的聚变核心工厂。赶紧解决掉他们。
QuestLoc_SpyonRaiders_RaiderLine_3D	全部炸死！烧焦！
QuestLoc_WondersofTechnology_Conversation_1_NPCStart_1	啊，你好呀！我是霍夫伯格博士。你喜欢我的伪装吗？
QuestLoc_VaultTecExperimentReviewF_Conversation_2_NPCEnd_1	一个可怕的名字，威震摔跤界多年！
Outfit_Name_JamesSpecial	爸爸实验室制服
QuestLoc_TheDoorBuster_RaiderLine_3	根本不值得。下次，我要睡懒觉！
QuestLoc_RescueSanta_Conversation_1_NPCStart_1	嚯嚯嚯！谢谢你们，避难所的居民。
Encounter_Random_Message62	看起来像油漆。哦，等等。不。那是血。
QuestLoc_VaultTecExperimentReviewB_Conversation_3_NPCEnd_3	好吧，拿走你们所有想要的东西吧。
QuestLoc_Tankbusting_QuestLongDescription	333号避难所的监督者也许能帮助我们找到宝拉·普朗布金，但首先我们得杀掉“坦克弗兰克”。
Outfit_Description_ScribeRobe_Elder	荣耀的长袍，被钢铁兄弟会长老们穿过。
QuestLoc_GivemeLibertyandorDeath_Conversation_1_NPCEnd_4	这是一条关于值班时戴假发的指令！
QuestReward_MrHandyBox	巧手先生盒子
Objective_Pregnant	有1名女居民怀孕
QuestLoc_ByHookorbyCook_Conversation_1_NPCStart_1	天哪！那些居民发现了我们！
Speech_Conversation_NPC2_Topic27_Response2	嗯，我觉得，鲨鱼很难被打败，但伐木工人真的很强悍。我判断不出来。
Encounter_Progression_Repeatable_JunkLocation10	被妖怪熊一家人逼到了山洞的角落。我会尽力安抚它们。
QuestLoc_NoTimeforPaws_QuestObjective_1	找到比格斯比。
QuestLoc_SpyonRaiders_Conversation_2B_NPCEnd_1	嘿，你知道吗，你说的对！是时候为自己而活了！
QuestLoc_SpyonRaiders_Conversation_3D_NPCEnd_1	很好。现在去致伤致残吧！
Pet_Description_burmilla_b	这只漂亮的小猫咪甚至能让避难所最悲观的居民振作起来。
QuestLoc_DeathandDenial_Conversation_6_NPCEnd_3	我所有的兄弟姐妹都遭遇了可怕的命运，通常是在悬崖边玩耍的时候。
QuestLoc_ExtremePrejudice_Conversation_1_NPCStart_2	我以前没见过你，但你看起来有点眼熟。
QuestLoc_HostageNegotiations_Conversation_1_NPCStart_4	抓住他们，小的们！
QuestLoc_S2_QL3_SecuritronsUncapped_1_QuestShortDesc	调查保安机器人失控的原因。
QuestLoc_TheRedRocketReveal_QuestName	红火箭里的发现！
Speech_Conversation_NPC2_Topic4_Response1	巧克力。绝对是巧克力味的。
Message_Tutorial_66	您的居民会自动离开避难所，开始执行任务。
QuestLoc_TheEndoftheRainbow_Conversation_1_NPCStart_2	不要告诉我你也想要尚恩的宝藏……
SnipSnipDialog_Wasteland_75	远处传来广播的声音，让我有点想要跳舞。
Title_LastSave	最后存档
Weapon_Description_UltraciteSword2	锋利得令人生畏，别把它放在枕头下面。
Encounter_Random_Message98	我能感觉到我的心跳加速。
QuestLoc_GameShowGauntletA_Conversation_1_NPCEnd_2	我们一般喜欢从简单的开始。
QuestLoc_APaleImitation_Conversation_1_NPCStart_1	在我看来这个不太像个避难所，你确定这是正确的位置吗？
MrHandyDialog_Wasteland_22	路上有个拦路石，我可以直接从上面飘过去……
Weapon_Name_MrBurkePistol	伯克先生手枪
Button_Job	工作
Weapon_Name_SurgicalRipper_Hardened	加固的手术齿锯
QuestLoc_MatterstoSettle_Conversation_2_NPCEnd_2	说的太好了。我不会让你失望的。
Pet_Description_bloodhound_l2	有人失踪了？它可以帮忙！
QuestLoc_JustDeserts_QuestName	罪有应得
QuestLoc_OperationSandman_Conversation_2_NPCStart_1	小队回来了！
QuestLoc_SpringForwardFallBack_Conversation_2_NPCEnd_1	好的。我们这样做只是为了节省天光，但我们会找到其他不那么有侵略性的方法。
QuestLoc_SpringingtheTrap_RaiderLine_1	愿辐射保佑我们！
QuestLoc_TheRiteofSpraying_Conversation_2_Team_2	你确定是原子之子吗？
Outfit_Description_PrinceSpecial	俏男孩蛋糕可不是镇上唯一的俏男孩。
QuestLoc_AlienBotQuest02_Conversation_2_PC1_4	真是的，你难道还要找派对帽子吗？
Weapon_Description_FatMan_Rusty	即使又破又旧，这东西还是能放倒一只辐射蝎。
